TransactionId,CustomerId,ProductId,TransactionDate,Quantity,TransactionAmount,PointsUsed,TransactionType,IsReturn
TXN-817655,CUST-10552,PROD-011,2022-06-10T05:06:00Z,1,5000.00,250000,Redemption,False
TXN-823623,CUST-10734,PROD-043,2022-06-10T17:17:00Z,1,200.00,10000,Transfer,False
TXN-802859,CUST-10087,PROD-011,2022-06-11T00:42:00Z,1,5000.00,250000,Redemption,False
TXN-817338,CUST-10543,PROD-007,2022-06-11T01:30:00Z,1,900.00,45000,Transfer,False
TXN-814195,CUST-10441,PROD-032,2022-06-11T01:52:00Z,1,150.00,7500,Transfer,False
TXN-823624,CUST-10734,PROD-050,2022-06-11T12:10:00Z,1,600.00,30000,Purchase,False
TXN-812709,CUST-10394,PROD-020,2022-06-11T18:49:00Z,1,600.00,30000,Transfer,False
TXN-825889,CUST-10806,PROD-032,2022-06-11T19:32:00Z,1,150.00,7500,Redemption,False
TXN-821765,CUST-10679,PROD-016,2022-06-11T21:37:00Z,1,700.00,35000,Transfer,False
TXN-820183,CUST-10629,PROD-030,2022-06-12T01:09:00Z,1,300.00,15000,Redemption,False
TXN-804377,CUST-10135,PROD-006,2022-06-12T08:17:00Z,2,880.00,44000,Redemption,False
TXN-830076,CUST-10937,PROD-039,2022-06-12T19:32:00Z,1,160.00,8000,Transfer,False
TXN-808977,CUST-10268,PROD-049,2022-06-13T13:08:00Z,1,400.00,20000,Redemption,False
TXN-806317,CUST-10191,PROD-002,2022-06-14T01:39:00Z,2,4800.00,240000,Transfer,False
TXN-820802,CUST-10650,PROD-016,2022-06-14T07:10:00Z,1,700.00,35000,Redemption,False
TXN-827023,CUST-10839,PROD-004,2022-06-14T09:40:00Z,1,500.00,25000,Redemption,False
TXN-823164,CUST-10722,PROD-021,2022-06-14T10:55:00Z,1,500.00,25000,Redemption,False
TXN-814475,CUST-10453,PROD-016,2022-06-14T16:06:00Z,1,700.00,35000,Redemption,False
TXN-830095,CUST-10937,PROD-033,2022-06-14T17:23:00Z,1,200.00,10000,Redemption,False
TXN-824542,CUST-10765,PROD-005,2022-06-15T14:39:00Z,2,8800.00,440000,Purchase,False
TXN-827207,CUST-10846,PROD-002,2022-06-15T19:10:00Z,1,2400.00,120000,Purchase,False
TXN-826575,CUST-10824,PROD-009,2022-06-15T21:14:00Z,1,160.00,8000,Redemption,False
TXN-813216,CUST-10411,PROD-047,2022-06-16T00:26:00Z,1,200.00,10000,Redemption,False
TXN-819835,CUST-10619,PROD-003,2022-06-16T17:29:00Z,2,1400.00,70000,Purchase,False
TXN-800528,CUST-10014,PROD-048,2022-06-16T20:53:00Z,1,400.00,20000,Redemption,False
TXN-812713,CUST-10394,PROD-016,2022-06-17T01:28:00Z,1,700.00,35000,Purchase,False
TXN-817405,CUST-10545,PROD-037,2022-06-17T04:12:00Z,1,100.00,5000,Redemption,False
TXN-800088,CUST-10003,PROD-028,2022-06-17T07:44:00Z,2,5200.00,260000,Purchase,False
TXN-823407,CUST-10729,PROD-017,2022-06-17T14:28:00Z,2,7200.00,360000,Transfer,False
TXN-827552,CUST-10856,PROD-002,2022-06-18T01:14:00Z,1,2400.00,120000,Redemption,False
TXN-805571,CUST-10168,PROD-045,2022-06-18T04:52:00Z,1,320.00,16000,Redemption,False
TXN-827571,CUST-10856,PROD-011,2022-06-19T01:01:00Z,1,5000.00,250000,Transfer,False
TXN-831035,CUST-10973,PROD-031,2022-06-19T16:43:00Z,1,100.00,5000,Transfer,False
TXN-804110,CUST-10126,PROD-021,2022-06-19T20:34:00Z,1,500.00,25000,Redemption,False
TXN-809499,CUST-10282,PROD-038,2022-06-20T05:13:00Z,1,120.00,6000,Purchase,False
TXN-809992,CUST-10299,PROD-034,2022-06-20T12:11:00Z,3,300.00,15000,Purchase,False
TXN-817887,CUST-10558,PROD-039,2022-06-20T19:34:00Z,1,160.00,8000,Redemption,False
TXN-823141,CUST-10722,PROD-012,2022-06-20T23:20:00Z,1,6400.00,320000,Transfer,False
TXN-823176,CUST-10722,PROD-013,2022-06-20T23:28:00Z,1,1300.00,65000,Redemption,False
TXN-820195,CUST-10629,PROD-025,2022-06-21T13:51:00Z,1,240.00,12000,Redemption,False
TXN-816760,CUST-10526,PROD-030,2022-06-22T13:58:00Z,1,300.00,15000,Purchase,False
TXN-828986,CUST-10900,PROD-013,2022-06-23T12:27:00Z,2,2600.00,130000,Redemption,False
TXN-817886,CUST-10558,PROD-041,2022-06-23T13:11:00Z,1,200.00,10000,Redemption,False
TXN-812706,CUST-10394,PROD-004,2022-06-23T17:27:00Z,1,500.00,25000,Redemption,False
TXN-809444,CUST-10281,PROD-038,2022-06-24T09:52:00Z,1,120.00,6000,Redemption,False
TXN-822974,CUST-10719,PROD-014,2022-06-24T16:25:00Z,1,2800.00,140000,Purchase,False
TXN-808219,CUST-10245,PROD-008,2022-06-24T19:06:00Z,1,300.00,15000,Redemption,False
TXN-828773,CUST-10893,PROD-018,2022-06-25T06:16:00Z,3,7200.00,360000,Redemption,False
TXN-820203,CUST-10629,PROD-028,2022-06-25T20:58:00Z,1,2600.00,130000,Purchase,False
TXN-815936,CUST-10500,PROD-006,2022-06-25T21:32:00Z,1,440.00,22000,Purchase,False
TXN-811199,CUST-10339,PROD-021,2022-06-26T18:47:00Z,1,500.00,25000,Purchase,False
TXN-825445,CUST-10790,PROD-042,2022-06-27T11:19:00Z,1,200.00,10000,Redemption,False
TXN-818917,CUST-10589,PROD-038,2022-06-28T00:43:00Z,1,120.00,6000,Redemption,False
TXN-817286,CUST-10543,PROD-004,2022-06-28T04:12:00Z,1,500.00,25000,Redemption,False
TXN-812564,CUST-10389,PROD-020,2022-06-28T12:01:00Z,1,600.00,30000,Purchase,False
TXN-823615,CUST-10734,PROD-015,2022-06-28T13:41:00Z,1,4200.00,210000,Purchase,False
TXN-816784,CUST-10526,PROD-022,2022-06-28T13:43:00Z,1,400.00,20000,Redemption,False
TXN-802439,CUST-10074,PROD-024,2022-06-28T14:43:00Z,1,1100.00,55000,Redemption,False
TXN-806313,CUST-10191,PROD-013,2022-06-28T19:39:00Z,2,2600.00,130000,Redemption,False
TXN-814518,CUST-10454,PROD-009,2022-06-28T23:52:00Z,1,160.00,8000,Redemption,False
TXN-821981,CUST-10686,PROD-040,2022-06-29T00:21:00Z,1,100.00,5000,Redemption,False
TXN-800798,CUST-10023,PROD-002,2022-06-29T05:13:00Z,1,2400.00,120000,Transfer,False
TXN-811892,CUST-10365,PROD-033,2022-06-29T09:21:00Z,1,200.00,10000,Redemption,False
TXN-825447,CUST-10790,PROD-050,2022-06-29T17:14:00Z,1,600.00,30000,Purchase,False
TXN-829313,CUST-10912,PROD-022,2022-06-30T02:55:00Z,3,1200.00,60000,Redemption,False
TXN-823031,CUST-10719,PROD-020,2022-06-30T21:14:00Z,1,600.00,30000,Redemption,False
TXN-810626,CUST-10319,PROD-020,2022-07-01T01:23:00Z,1,600.00,30000,Transfer,False
TXN-804076,CUST-10125,PROD-009,2022-07-01T04:14:00Z,1,160.00,8000,Purchase,False
TXN-825169,CUST-10784,PROD-037,2022-07-01T05:00:00Z,1,100.00,5000,Redemption,False
TXN-805906,CUST-10180,PROD-022,2022-07-01T06:59:00Z,2,800.00,40000,Transfer,False
TXN-828913,CUST-10897,PROD-037,2022-07-01T09:05:00Z,1,100.00,5000,Redemption,False
TXN-828300,CUST-10880,PROD-002,2022-07-01T09:50:00Z,1,2400.00,120000,Purchase,False
TXN-823041,CUST-10719,PROD-020,2022-07-01T12:11:00Z,1,600.00,30000,Transfer,False
TXN-829766,CUST-10925,PROD-037,2022-07-02T07:00:00Z,1,100.00,5000,Redemption,False
TXN-827965,CUST-10867,PROD-034,2022-07-02T08:34:00Z,1,100.00,5000,Transfer,False
TXN-811082,CUST-10334,PROD-021,2022-07-02T23:07:00Z,1,500.00,25000,Transfer,False
TXN-830032,CUST-10935,PROD-013,2022-07-03T00:38:00Z,1,1300.00,65000,Purchase,False
TXN-808234,CUST-10245,PROD-002,2022-07-03T08:55:00Z,1,2400.00,120000,Transfer,False
TXN-824698,CUST-10770,PROD-002,2022-07-03T17:11:00Z,2,4800.00,240000,Redemption,False
TXN-809017,CUST-10269,PROD-013,2022-07-04T12:36:00Z,1,1300.00,65000,Redemption,False
TXN-817001,CUST-10536,PROD-042,2022-07-04T16:45:00Z,2,400.00,20000,Transfer,False
TXN-806654,CUST-10202,PROD-041,2022-07-04T17:27:00Z,1,200.00,10000,Redemption,False
TXN-827541,CUST-10856,PROD-010,2022-07-04T19:43:00Z,1,360.00,18000,Redemption,False
TXN-812537,CUST-10389,PROD-011,2022-07-04T19:48:00Z,2,10000.00,500000,Transfer,False
TXN-819825,CUST-10619,PROD-003,2022-07-04T22:06:00Z,1,700.00,35000,Redemption,False
TXN-819210,CUST-10597,PROD-015,2022-07-05T00:16:00Z,1,4200.00,210000,Purchase,False
TXN-820247,CUST-10631,PROD-048,2022-07-05T04:20:00Z,1,400.00,20000,Redemption,False
TXN-804099,CUST-10126,PROD-021,2022-07-05T14:47:00Z,1,500.00,25000,Purchase,False
TXN-824536,CUST-10765,PROD-044,2022-07-05T18:26:00Z,3,720.00,36000,Transfer,False
TXN-805556,CUST-10168,PROD-045,2022-07-05T19:29:00Z,1,320.00,16000,Purchase,False
TXN-825439,CUST-10790,PROD-043,2022-07-05T20:04:00Z,1,200.00,10000,Transfer,False
TXN-828509,CUST-10884,PROD-023,2022-07-05T21:42:00Z,2,1200.00,60000,Transfer,False
TXN-822818,CUST-10715,PROD-024,2022-07-06T06:11:00Z,1,1100.00,55000,Redemption,False
TXN-831639,CUST-10993,PROD-002,2022-07-06T07:10:00Z,1,2400.00,120000,Purchase,False
TXN-824696,CUST-10770,PROD-032,2022-07-06T20:16:00Z,1,150.00,7500,Redemption,False
TXN-805190,CUST-10158,PROD-012,2022-07-07T13:52:00Z,1,6400.00,320000,Redemption,False
TXN-814130,CUST-10439,PROD-008,2022-07-07T18:06:00Z,2,600.00,30000,Transfer,False
TXN-809506,CUST-10282,PROD-022,2022-07-08T03:50:00Z,1,400.00,20000,Redemption,False
TXN-802981,CUST-10091,PROD-043,2022-07-08T17:44:00Z,1,200.00,10000,Purchase,False
TXN-824729,CUST-10770,PROD-028,2022-07-09T00:54:00Z,1,2600.00,130000,Transfer,False
TXN-805362,CUST-10162,PROD-009,2022-07-09T07:38:00Z,1,160.00,8000,Redemption,False
TXN-805056,CUST-10153,PROD-046,2022-07-09T18:06:00Z,1,200.00,10000,Purchase,False
TXN-823603,CUST-10734,PROD-044,2022-07-09T21:27:00Z,1,240.00,12000,Redemption,False
TXN-814205,CUST-10441,PROD-029,2022-07-09T23:04:00Z,1,440.00,22000,Redemption,False
TXN-821934,CUST-10685,PROD-010,2022-07-10T10:42:00Z,1,360.00,18000,Purchase,False
TXN-826546,CUST-10824,PROD-037,2022-07-10T19:15:00Z,1,100.00,5000,Redemption,False
TXN-817414,CUST-10545,PROD-037,2022-07-10T19:44:00Z,2,200.00,10000,Redemption,False
TXN-809096,CUST-10270,PROD-011,2022-07-10T21:20:00Z,1,5000.00,250000,Redemption,False
TXN-831731,CUST-10996,PROD-016,2022-07-11T02:32:00Z,1,700.00,35000,Purchase,False
TXN-812578,CUST-10389,PROD-017,2022-07-11T04:57:00Z,1,3600.00,180000,Purchase,False
TXN-805875,CUST-10180,PROD-048,2022-07-11T15:44:00Z,2,800.00,40000,Redemption,False
TXN-813322,CUST-10414,PROD-023,2022-07-11T17:18:00Z,1,600.00,30000,Redemption,False
TXN-830098,CUST-10937,PROD-034,2022-07-12T02:56:00Z,2,200.00,10000,Transfer,False
TXN-819340,CUST-10600,PROD-017,2022-07-12T06:38:00Z,1,3600.00,180000,Redemption,False
TXN-828513,CUST-10884,PROD-029,2022-07-12T09:00:00Z,1,440.00,22000,Purchase,False
TXN-831353,CUST-10983,PROD-012,2022-07-12T11:12:00Z,1,6400.00,320000,Transfer,False
TXN-806312,CUST-10191,PROD-014,2022-07-12T12:24:00Z,1,2800.00,140000,Redemption,False
TXN-829395,CUST-10914,PROD-046,2022-07-12T22:39:00Z,1,200.00,10000,Redemption,False
TXN-822812,CUST-10715,PROD-018,2022-07-13T10:53:00Z,2,4800.00,240000,Redemption,False
TXN-831723,CUST-10996,PROD-020,2022-07-13T20:08:00Z,1,600.00,30000,Redemption,False
TXN-823931,CUST-10743,PROD-032,2022-07-13T20:44:00Z,1,150.00,7500,Purchase,False
TXN-812062,CUST-10373,PROD-032,2022-07-13T21:18:00Z,1,150.00,7500,Redemption,False
TXN-812538,CUST-10389,PROD-017,2022-07-13T21:47:00Z,1,3600.00,180000,Transfer,False
TXN-827936,CUST-10867,PROD-037,2022-07-14T05:13:00Z,1,100.00,5000,Purchase,False
TXN-804399,CUST-10135,PROD-046,2022-07-14T07:57:00Z,1,200.00,10000,Purchase,False
TXN-824998,CUST-10778,PROD-005,2022-07-14T12:50:00Z,1,4400.00,220000,Redemption,False
TXN-810622,CUST-10319,PROD-043,2022-07-14T14:42:00Z,1,200.00,10000,Transfer,False
TXN-823425,CUST-10729,PROD-022,2022-07-15T00:02:00Z,1,400.00,20000,Purchase,False
TXN-828075,CUST-10871,PROD-041,2022-07-15T08:21:00Z,1,200.00,10000,Purchase,False
TXN-807899,CUST-10235,PROD-024,2022-07-15T10:21:00Z,1,1100.00,55000,Redemption,False
TXN-823183,CUST-10723,PROD-031,2022-07-15T17:25:00Z,1,100.00,5000,Redemption,False
TXN-800513,CUST-10014,PROD-050,2022-07-16T14:24:00Z,1,600.00,30000,Purchase,False
TXN-805715,CUST-10174,PROD-032,2022-07-16T21:55:00Z,1,-150.00,-7500,Redemption,True
TXN-817884,CUST-10558,PROD-037,2022-07-17T01:14:00Z,1,100.00,5000,Redemption,False
TXN-824573,CUST-10765,PROD-045,2022-07-17T05:52:00Z,2,640.00,32000,Redemption,False
TXN-825124,CUST-10782,PROD-009,2022-07-17T17:26:00Z,1,160.00,8000,Transfer,False
TXN-828772,CUST-10893,PROD-020,2022-07-18T04:26:00Z,3,1800.00,90000,Redemption,False
TXN-825197,CUST-10784,PROD-019,2022-07-18T12:51:00Z,1,4600.00,230000,Transfer,False
TXN-826569,CUST-10824,PROD-042,2022-07-18T17:06:00Z,1,200.00,10000,Transfer,False
TXN-828861,CUST-10896,PROD-018,2022-07-18T20:59:00Z,1,2400.00,120000,Purchase,False
TXN-817055,CUST-10537,PROD-041,2022-07-19T00:11:00Z,1,200.00,10000,Redemption,False
TXN-829777,CUST-10925,PROD-010,2022-07-19T03:43:00Z,1,360.00,18000,Purchase,False
TXN-815602,CUST-10487,PROD-034,2022-07-19T07:02:00Z,2,200.00,10000,Redemption,False
TXN-808253,CUST-10245,PROD-010,2022-07-19T19:50:00Z,1,360.00,18000,Redemption,False
TXN-801580,CUST-10048,PROD-017,2022-07-20T04:53:00Z,1,3600.00,180000,Redemption,False
TXN-814487,CUST-10453,PROD-024,2022-07-20T05:33:00Z,1,1100.00,55000,Redemption,False
TXN-831086,CUST-10975,PROD-047,2022-07-20T22:13:00Z,1,200.00,10000,Purchase,False
TXN-809109,CUST-10270,PROD-001,2022-07-20T22:20:00Z,1,360.00,18000,Purchase,False
TXN-808651,CUST-10255,PROD-011,2022-07-20T23:26:00Z,1,5000.00,250000,Transfer,False
TXN-823063,CUST-10721,PROD-014,2022-07-21T07:08:00Z,1,2800.00,140000,Redemption,False
TXN-817662,CUST-10552,PROD-024,2022-07-21T13:50:00Z,1,1100.00,55000,Transfer,False
TXN-828843,CUST-10896,PROD-015,2022-07-21T21:14:00Z,1,4200.00,210000,Transfer,False
TXN-828500,CUST-10884,PROD-021,2022-07-22T06:54:00Z,1,500.00,25000,Redemption,False
TXN-804116,CUST-10126,PROD-022,2022-07-23T01:55:00Z,1,400.00,20000,Redemption,False
TXN-823093,CUST-10721,PROD-011,2022-07-23T19:16:00Z,1,5000.00,250000,Purchase,False
TXN-821105,CUST-10659,PROD-022,2022-07-23T23:28:00Z,1,400.00,20000,Transfer,False
TXN-817337,CUST-10543,PROD-006,2022-07-24T00:04:00Z,1,440.00,22000,Transfer,False
TXN-813288,CUST-10414,PROD-017,2022-07-24T04:24:00Z,1,3600.00,180000,Transfer,False
TXN-801142,CUST-10034,PROD-050,2022-07-24T05:37:00Z,1,600.00,30000,Purchase,False
TXN-810921,CUST-10329,PROD-034,2022-07-24T06:45:00Z,3,300.00,15000,Redemption,False
TXN-800086,CUST-10003,PROD-030,2022-07-24T11:57:00Z,1,300.00,15000,Redemption,False
TXN-828338,CUST-10880,PROD-003,2022-07-24T12:23:00Z,1,700.00,35000,Purchase,False
TXN-819678,CUST-10613,PROD-007,2022-07-25T04:12:00Z,1,900.00,45000,Redemption,False
TXN-822360,CUST-10700,PROD-036,2022-07-25T10:40:00Z,1,200.00,10000,Transfer,False
TXN-802210,CUST-10066,PROD-022,2022-07-25T15:58:00Z,1,400.00,20000,Redemption,False
TXN-828967,CUST-10900,PROD-016,2022-07-25T20:31:00Z,1,700.00,35000,Redemption,False
TXN-824151,CUST-10752,PROD-050,2022-07-25T21:59:00Z,2,1200.00,60000,Purchase,False
TXN-825919,CUST-10807,PROD-029,2022-07-26T05:06:00Z,1,440.00,22000,Redemption,False
TXN-825627,CUST-10797,PROD-019,2022-07-26T05:59:00Z,1,4600.00,230000,Redemption,False
TXN-828198,CUST-10877,PROD-028,2022-07-26T08:57:00Z,1,2600.00,130000,Purchase,False
TXN-826648,CUST-10826,PROD-014,2022-07-26T11:05:00Z,1,2800.00,140000,Redemption,False
TXN-809002,CUST-10268,PROD-026,2022-07-26T18:31:00Z,1,360.00,18000,Redemption,False
TXN-812827,CUST-10399,PROD-042,2022-07-26T19:38:00Z,1,200.00,10000,Redemption,False
TXN-803003,CUST-10091,PROD-030,2022-07-26T21:09:00Z,2,600.00,30000,Transfer,False
TXN-810572,CUST-10316,PROD-007,2022-07-27T12:16:00Z,1,900.00,45000,Transfer,False
TXN-819880,CUST-10619,PROD-005,2022-07-28T00:54:00Z,1,4400.00,220000,Purchase,False
TXN-825177,CUST-10784,PROD-020,2022-07-28T02:34:00Z,1,600.00,30000,Redemption,False
TXN-823396,CUST-10729,PROD-038,2022-07-28T09:42:00Z,1,-120.00,-6000,Redemption,True
TXN-822357,CUST-10700,PROD-035,2022-07-28T21:30:00Z,2,300.00,15000,Transfer,False
TXN-806305,CUST-10191,PROD-014,2022-07-30T05:06:00Z,2,5600.00,280000,Redemption,False
TXN-819503,CUST-10606,PROD-029,2022-07-30T08:01:00Z,2,880.00,44000,Purchase,False
TXN-809677,CUST-10288,PROD-007,2022-07-30T09:46:00Z,2,1800.00,90000,Purchase,False
TXN-818621,CUST-10579,PROD-030,2022-07-30T10:29:00Z,1,300.00,15000,Purchase,False
TXN-816846,CUST-10530,PROD-028,2022-07-30T11:22:00Z,1,2600.00,130000,Transfer,False
TXN-825114,CUST-10781,PROD-037,2022-07-30T14:14:00Z,1,100.00,5000,Purchase,False
TXN-819861,CUST-10619,PROD-009,2022-07-30T21:00:00Z,2,320.00,16000,Redemption,False
TXN-810001,CUST-10299,PROD-040,2022-07-30T22:22:00Z,1,100.00,5000,Transfer,False
TXN-831216,CUST-10979,PROD-032,2022-07-31T00:04:00Z,1,150.00,7500,Redemption,False
TXN-817330,CUST-10543,PROD-006,2022-07-31T04:18:00Z,1,440.00,22000,Redemption,False
TXN-830194,CUST-10942,PROD-021,2022-07-31T06:21:00Z,1,500.00,25000,Transfer,False
TXN-808996,CUST-10268,PROD-035,2022-08-01T10:17:00Z,1,150.00,7500,Transfer,False
TXN-820660,CUST-10642,PROD-006,2022-08-01T14:33:00Z,1,440.00,22000,Redemption,False
TXN-809039,CUST-10269,PROD-027,2022-08-01T19:21:00Z,1,1600.00,80000,Purchase,False
TXN-827120,CUST-10843,PROD-046,2022-08-02T03:06:00Z,1,200.00,10000,Purchase,False
TXN-817094,CUST-10537,PROD-033,2022-08-02T08:24:00Z,1,200.00,10000,Transfer,False
TXN-827566,CUST-10856,PROD-009,2022-08-02T12:32:00Z,1,160.00,8000,Purchase,False
TXN-828779,CUST-10893,PROD-012,2022-08-02T14:57:00Z,2,12800.00,640000,Purchase,False
TXN-819585,CUST-10610,PROD-001,2022-08-03T05:56:00Z,1,360.00,18000,Redemption,False
TXN-822833,CUST-10715,PROD-042,2022-08-03T08:47:00Z,1,200.00,10000,Redemption,False
TXN-821081,CUST-10659,PROD-029,2022-08-04T01:32:00Z,1,440.00,22000,Transfer,False
TXN-801118,CUST-10033,PROD-008,2022-08-05T02:42:00Z,2,600.00,30000,Redemption,False
TXN-817387,CUST-10545,PROD-036,2022-08-05T13:10:00Z,1,200.00,10000,Transfer,False
TXN-814506,CUST-10454,PROD-042,2022-08-05T17:26:00Z,1,200.00,10000,Transfer,False
TXN-801443,CUST-10043,PROD-016,2022-08-06T03:31:00Z,2,1400.00,70000,Purchase,False
TXN-825094,CUST-10781,PROD-050,2022-08-06T05:42:00Z,1,600.00,30000,Redemption,False
TXN-805580,CUST-10168,PROD-041,2022-08-06T09:39:00Z,1,200.00,10000,Transfer,False
TXN-823929,CUST-10743,PROD-021,2022-08-06T20:28:00Z,1,500.00,25000,Purchase,False
TXN-826584,CUST-10824,PROD-045,2022-08-07T03:10:00Z,1,320.00,16000,Redemption,False
TXN-809053,CUST-10269,PROD-012,2022-08-07T17:59:00Z,1,6400.00,320000,Purchase,False
TXN-819233,CUST-10597,PROD-010,2022-08-07T23:13:00Z,1,360.00,18000,Transfer,False
TXN-818341,CUST-10569,PROD-037,2022-08-08T00:42:00Z,2,200.00,10000,Purchase,False
TXN-831634,CUST-10993,PROD-048,2022-08-08T04:36:00Z,1,400.00,20000,Redemption,False
TXN-817003,CUST-10536,PROD-010,2022-08-08T06:45:00Z,1,360.00,18000,Redemption,False
TXN-805896,CUST-10180,PROD-045,2022-08-08T17:05:00Z,1,320.00,16000,Transfer,False
TXN-825446,CUST-10790,PROD-049,2022-08-08T22:40:00Z,1,400.00,20000,Redemption,False
TXN-818918,CUST-10589,PROD-032,2022-08-09T02:24:00Z,1,150.00,7500,Redemption,False
TXN-809042,CUST-10269,PROD-015,2022-08-09T08:27:00Z,3,12600.00,630000,Redemption,False
TXN-812861,CUST-10400,PROD-036,2022-08-09T22:00:00Z,1,200.00,10000,Purchase,False
TXN-813796,CUST-10427,PROD-025,2022-08-09T23:44:00Z,1,240.00,12000,Transfer,False
TXN-824176,CUST-10753,PROD-047,2022-08-10T03:15:00Z,1,200.00,10000,Redemption,False
TXN-809432,CUST-10281,PROD-036,2022-08-10T04:33:00Z,2,400.00,20000,Purchase,False
TXN-827576,CUST-10856,PROD-047,2022-08-10T04:44:00Z,1,200.00,10000,Redemption,False
TXN-826564,CUST-10824,PROD-042,2022-08-10T17:52:00Z,1,200.00,10000,Redemption,False
TXN-823186,CUST-10723,PROD-032,2022-08-11T00:10:00Z,1,150.00,7500,Redemption,False
TXN-827106,CUST-10842,PROD-043,2022-08-11T04:09:00Z,1,200.00,10000,Redemption,False
TXN-821933,CUST-10685,PROD-047,2022-08-11T05:28:00Z,1,200.00,10000,Redemption,False
TXN-826535,CUST-10824,PROD-041,2022-08-11T06:40:00Z,1,200.00,10000,Redemption,False
TXN-812450,CUST-10387,PROD-027,2022-08-11T11:10:00Z,1,1600.00,80000,Redemption,False
TXN-812838,CUST-10400,PROD-001,2022-08-11T22:23:00Z,1,360.00,18000,Redemption,False
TXN-826532,CUST-10824,PROD-002,2022-08-12T07:29:00Z,1,2400.00,120000,Redemption,False
TXN-823170,CUST-10722,PROD-042,2022-08-12T12:29:00Z,2,400.00,20000,Purchase,False
TXN-823436,CUST-10729,PROD-033,2022-08-12T15:37:00Z,1,200.00,10000,Transfer,False
TXN-809634,CUST-10287,PROD-001,2022-08-12T16:35:00Z,1,360.00,18000,Transfer,False
TXN-808999,CUST-10268,PROD-036,2022-08-12T21:07:00Z,1,200.00,10000,Redemption,False
TXN-816765,CUST-10526,PROD-007,2022-08-13T01:40:00Z,1,900.00,45000,Redemption,False
TXN-805559,CUST-10168,PROD-047,2022-08-13T02:02:00Z,1,200.00,10000,Transfer,False
TXN-824862,CUST-10774,PROD-031,2022-08-13T03:19:00Z,1,100.00,5000,Redemption,False
TXN-826533,CUST-10824,PROD-044,2022-08-13T03:37:00Z,1,240.00,12000,Redemption,False
TXN-806265,CUST-10189,PROD-037,2022-08-13T10:36:00Z,1,100.00,5000,Redemption,False
TXN-809059,CUST-10269,PROD-017,2022-08-13T18:13:00Z,2,7200.00,360000,Redemption,False
TXN-828327,CUST-10880,PROD-003,2022-08-13T23:38:00Z,1,700.00,35000,Redemption,False
TXN-802204,CUST-10066,PROD-023,2022-08-14T03:34:00Z,1,600.00,30000,Redemption,False
TXN-801894,CUST-10057,PROD-017,2022-08-14T06:46:00Z,1,3600.00,180000,Transfer,False
TXN-828182,CUST-10876,PROD-012,2022-08-14T07:31:00Z,1,6400.00,320000,Transfer,False
TXN-828977,CUST-10900,PROD-016,2022-08-14T11:59:00Z,1,700.00,35000,Transfer,False
TXN-812854,CUST-10400,PROD-048,2022-08-14T22:26:00Z,1,400.00,20000,Purchase,False
TXN-831654,CUST-10993,PROD-041,2022-08-15T08:48:00Z,1,200.00,10000,Redemption,False
TXN-806648,CUST-10202,PROD-043,2022-08-15T09:22:00Z,1,200.00,10000,Redemption,False
TXN-826627,CUST-10826,PROD-018,2022-08-15T14:16:00Z,1,2400.00,120000,Redemption,False
TXN-805476,CUST-10166,PROD-010,2022-08-16T02:40:00Z,1,360.00,18000,Transfer,False
TXN-806212,CUST-10189,PROD-045,2022-08-16T06:33:00Z,1,320.00,16000,Transfer,False
TXN-808657,CUST-10255,PROD-015,2022-08-16T07:02:00Z,1,4200.00,210000,Purchase,False
TXN-824554,CUST-10765,PROD-047,2022-08-16T18:24:00Z,1,200.00,10000,Redemption,False
TXN-811195,CUST-10339,PROD-023,2022-08-16T19:06:00Z,3,1800.00,90000,Redemption,False
TXN-801147,CUST-10034,PROD-023,2022-08-16T20:50:00Z,1,600.00,30000,Purchase,False
TXN-831651,CUST-10993,PROD-040,2022-08-17T02:00:00Z,1,100.00,5000,Redemption,False
TXN-815882,CUST-10498,PROD-020,2022-08-17T09:35:00Z,1,600.00,30000,Redemption,False
TXN-806256,CUST-10189,PROD-043,2022-08-17T13:15:00Z,1,200.00,10000,Redemption,False
TXN-828000,CUST-10869,PROD-042,2022-08-17T16:11:00Z,2,400.00,20000,Purchase,False
TXN-802447,CUST-10074,PROD-029,2022-08-18T03:33:00Z,1,440.00,22000,Redemption,False
TXN-810006,CUST-10299,PROD-039,2022-08-18T18:45:00Z,2,320.00,16000,Purchase,False
TXN-821948,CUST-10685,PROD-030,2022-08-19T00:35:00Z,1,300.00,15000,Redemption,False
TXN-821905,CUST-10684,PROD-028,2022-08-19T04:13:00Z,1,2600.00,130000,Redemption,False
TXN-822460,CUST-10705,PROD-027,2022-08-19T10:14:00Z,1,1600.00,80000,Purchase,False
TXN-806226,CUST-10189,PROD-043,2022-08-19T10:48:00Z,1,200.00,10000,Purchase,False
TXN-822467,CUST-10705,PROD-049,2022-08-19T12:21:00Z,1,400.00,20000,Redemption,False
TXN-810585,CUST-10316,PROD-026,2022-08-19T18:34:00Z,1,360.00,18000,Transfer,False
TXN-805312,CUST-10161,PROD-024,2022-08-19T19:09:00Z,2,2200.00,110000,Purchase,False
TXN-831038,CUST-10973,PROD-037,2022-08-19T20:50:00Z,1,100.00,5000,Transfer,False
TXN-811831,CUST-10363,PROD-043,2022-08-20T08:11:00Z,1,200.00,10000,Purchase,False
TXN-800067,CUST-10003,PROD-022,2022-08-20T14:27:00Z,1,400.00,20000,Redemption,False
